"user_id","product","amount","price","expenses","profit","date","year_month","country","device","source"
"18e4883efe2d92141dea125624b5d312",food,3,200,100,300,2020-01-10,2020-01-01 00:00:00.000 +0400,US,mobile,direct
"973d67a054cc8f284729c555325e051d",food,3,200,100,300,2020-01-10,2020-01-01 00:00:00.000 +0400,US,mobile,organic
c1ee1eda2e2f32a319f6f88c85c9a1f5,electronics,6,400,200,1200,2020-01-10,2020-01-01 00:00:00.000 +0400,ZW,mobile,direct
a8009947de5000d4ccf26a12011ac857,food,6,200,100,600,2020-01-10,2020-01-01 00:00:00.000 +0400,ZW,mobile,email
"9b6429f9da41642b30b8daf0a4071558",food,6,200,100,600,2020-01-11,2020-01-01 00:00:00.000 +0400,CA,desktop,email
b34bec8aa089c9b9a1db8515888ff83f,service,1,300,150,150,2020-01-11,2020-01-01 00:00:00.000 +0400,CA,mobile,email
"2ace9f69b8b8a31d1dd0c43699a52065",electronics,6,400,200,1200,2020-01-11,2020-01-01 00:00:00.000 +0400,DE,mobile,organic
b37aec3961c9f58a5eb51db46f795439,food,8,200,100,800,2020-01-11,2020-01-01 00:00:00.000 +0400,DE,mobile,direct
bc0b5726290c70eadad97956bc095df6,service,1,300,150,150,2020-01-11,2020-01-01 00:00:00.000 +0400,DE,desktop,email
"4da0db3384b13bae0cc7bb568a7a4c43",electronics,4,400,200,800,2020-01-11,2020-01-01 00:00:00.000 +0400,US,mobile,email
"5550b7722092fcd165aa4e6f65475259",food,2,200,100,200,2020-01-11,2020-01-01 00:00:00.000 +0400,ZW,mobile,direct
"1d0698efe34406518de5d8cdc09448e3",electronics,4,400,200,800,2020-01-12,2020-01-01 00:00:00.000 +0400,CA,desktop,email
b1384a9f806a3a50d5abce07ee614f07,food,7,200,100,700,2020-01-12,2020-01-01 00:00:00.000 +0400,CA,mobile,organic
"11bb6cf323650a2c912fa86714eb1e8e",food,2,200,100,200,2020-01-12,2020-01-01 00:00:00.000 +0400,CA,mobile,organic
"72a7dc906f210491ebabead1bdb42897",food,3,200,100,300,2020-01-12,2020-01-01 00:00:00.000 +0400,CA,mobile,organic
c69a40deec59984bf17b22198b1b767a,electronics,5,400,200,1000,2020-01-12,2020-01-01 00:00:00.000 +0400,DE,mobile,email
d303c40f309ddc2ba7b105d5d93a75b4,food,1,200,100,100,2020-01-12,2020-01-01 00:00:00.000 +0400,DE,mobile,direct
cb9622ebcaed190ab44f0b706a43a073,food,6,200,100,600,2020-01-12,2020-01-01 00:00:00.000 +0400,DE,mobile,email
a37218d1dd29582090036bb68ad5d1f9,food,5,200,100,500,2020-01-12,2020-01-01 00:00:00.000 +0400,DE,mobile,organic
"1c7daad32ffbf2b6e0a698bcf0ab1f0e",service,1,300,150,150,2020-01-12,2020-01-01 00:00:00.000 +0400,DE,mobile,organic
b419817fb8ef4749e96cb25a154e2263,electronics,6,400,200,1200,2020-01-12,2020-01-01 00:00:00.000 +0400,US,desktop,direct
"16ae7bcf64d585833337ef3ee6285726",electronics,8,400,200,1600,2020-01-12,2020-01-01 00:00:00.000 +0400,US,mobile,direct
dabbfbcd8162c08f043b81a898f31c7e,electronics,4,400,200,800,2020-01-12,2020-01-01 00:00:00.000 +0400,US,mobile,email
eebf2a49bc925ee87e94ed9166a303e1,food,4,200,100,400,2020-01-12,2020-01-01 00:00:00.000 +0400,US,mobile,email
"72e38018296f3d82f3955f2358b4950a",food,1,200,100,100,2020-01-12,2020-01-01 00:00:00.000 +0400,US,mobile,organic
aaa21d298251e1b36772063410aacadf,electronics,6,400,200,1200,2020-01-13,2020-01-01 00:00:00.000 +0400,CA,mobile,direct
"1a3f146c0eb08c5c788961135d2a370e",food,5,200,100,500,2020-01-13,2020-01-01 00:00:00.000 +0400,CA,desktop,direct
"67ca8332baa7ac62991a45fb08a84109",electronics,8,400,200,1600,2020-01-13,2020-01-01 00:00:00.000 +0400,DE,mobile,organic
"2b93fd1eb2388334f1c3fb54d2218c43",food,3,200,100,300,2020-01-13,2020-01-01 00:00:00.000 +0400,DE,mobile,organic
"4eb58b742e122c72a877e77fa2c1713b",food,7,200,100,700,2020-01-13,2020-01-01 00:00:00.000 +0400,DE,mobile,organic
"1050599ba7be9995b59b8407450fe0b8",food,5,200,100,500,2020-01-13,2020-01-01 00:00:00.000 +0400,US,mobile,email
aa2cbe8dbd976fcadb69a8c1ac38a3ea,electronics,3,400,200,600,2020-01-13,2020-01-01 00:00:00.000 +0400,ZW,mobile,email
e26c7b5a5d0a4bc190323e2e8d4ef159,electronics,5,400,200,1000,2020-01-13,2020-01-01 00:00:00.000 +0400,ZW,tablet,direct
"0c2e2518098879da2cbb8294260fcbe3",food,4,200,100,400,2020-01-13,2020-01-01 00:00:00.000 +0400,ZW,desktop,email
df90329b413d6a00443cab6a2a06022b,service,1,300,150,150,2020-01-13,2020-01-01 00:00:00.000 +0400,ZW,desktop,organic
db8dda246a7267a1ac0284e394811992,electronics,1,400,200,200,2020-01-14,2020-01-01 00:00:00.000 +0400,CA,mobile,email
c90fd582d7d9d80df3713a7f5fec3ac7,food,2,200,100,200,2020-01-14,2020-01-01 00:00:00.000 +0400,CA,mobile,direct
"0d9fff722093ec04b8d05de0a7905086",food,8,200,100,800,2020-01-14,2020-01-01 00:00:00.000 +0400,CA,mobile,email
"362a4c94f4853e1ebdaec364c6f2f550",food,3,200,100,300,2020-01-14,2020-01-01 00:00:00.000 +0400,CA,mobile,organic
"1894e6ff9c4e7911ba0227e8013e9108",electronics,2,400,200,400,2020-01-14,2020-01-01 00:00:00.000 +0400,DE,desktop,email
aa0f07ea7501129bad349bcce2c2c626,electronics,6,400,200,1200,2020-01-14,2020-01-01 00:00:00.000 +0400,DE,mobile,email
"4ee82c706eff28b28323599c443b0c77",electronics,2,400,200,400,2020-01-14,2020-01-01 00:00:00.000 +0400,DE,mobile,email
a46e111e32ad91288e3b3ab362a35645,food,8,200,100,800,2020-01-14,2020-01-01 00:00:00.000 +0400,DE,desktop,email
"7f270c7b181b4afdc630efb75fbc694f",service,1,300,150,150,2020-01-14,2020-01-01 00:00:00.000 +0400,DE,mobile,organic
"57caeeb5e9caf6cddb29064c69765094",electronics,6,400,200,1200,2020-01-14,2020-01-01 00:00:00.000 +0400,US,mobile,email
"5b1d4e25463aa37f76d67df40eea4d59",food,7,200,100,700,2020-01-14,2020-01-01 00:00:00.000 +0400,US,desktop,direct
bbfc452d7f7e2ed6a53e33f301804b8e,food,8,200,100,800,2020-01-14,2020-01-01 00:00:00.000 +0400,US,mobile,direct
"11981060c5152dee61a3554d6e35b682",food,4,200,100,400,2020-01-14,2020-01-01 00:00:00.000 +0400,US,mobile,direct
"3ab619067c8563ed94a719fadd642acc",food,7,200,100,700,2020-01-14,2020-01-01 00:00:00.000 +0400,US,mobile,email
"565a94cc6b1c7373037ac48362243ec9",electronics,6,400,200,1200,2020-01-14,2020-01-01 00:00:00.000 +0400,ZW,mobile,email
"282c9ad33c71235a2368ca81b51b7e0f",electronics,7,400,200,1400,2020-01-15,2020-01-01 00:00:00.000 +0400,CA,mobile,email
"19039f58600a5d2671bc4267c0723208",electronics,2,400,200,400,2020-01-15,2020-01-01 00:00:00.000 +0400,CA,mobile,organic
f937c2dc660208ca1f308fdb89b5e454,food,6,200,100,600,2020-01-15,2020-01-01 00:00:00.000 +0400,CA,mobile,direct
"6f3c8c4b8f90d7b7c16e847ee4e675e9",electronics,5,400,200,1000,2020-01-15,2020-01-01 00:00:00.000 +0400,DE,mobile,email
"7b55dbaaefca83366f9545a3654ce041",electronics,6,400,200,1200,2020-01-15,2020-01-01 00:00:00.000 +0400,DE,mobile,organic
"87e10aa6a96784382f4a1ed4cb284230",food,2,200,100,200,2020-01-15,2020-01-01 00:00:00.000 +0400,DE,desktop,email
"836f591af5d1d25d0ffa5eff9a6f7277",food,3,200,100,300,2020-01-15,2020-01-01 00:00:00.000 +0400,DE,mobile,direct
"3c5c83119affe9b23c0bb3512df7a3dd",food,4,200,100,400,2020-01-15,2020-01-01 00:00:00.000 +0400,DE,mobile,direct
a1f5b5dcc470c2dce8567d064a17d195,food,8,200,100,800,2020-01-15,2020-01-01 00:00:00.000 +0400,DE,mobile,email
"1c003a7de39c68d95bf6cfe23606dbde",food,6,200,100,600,2020-01-15,2020-01-01 00:00:00.000 +0400,DE,mobile,email
"05b316d9adc45e61dccdf78ad6714e5b",food,7,200,100,700,2020-01-15,2020-01-01 00:00:00.000 +0400,DE,tablet,organic
"7df0cf0615da276e13424ced5453cf9f",electronics,3,400,200,600,2020-01-15,2020-01-01 00:00:00.000 +0400,US,mobile,direct
"4dea396dc1de00d4d59461fe531879e3",food,2,200,100,200,2020-01-15,2020-01-01 00:00:00.000 +0400,US,mobile,direct
"2a04d65013c3c081a0981a7ec07c7d2a",food,7,200,100,700,2020-01-15,2020-01-01 00:00:00.000 +0400,US,mobile,organic
fed7b160a3c0d92e92e943974b30cec4,service,1,300,150,150,2020-01-15,2020-01-01 00:00:00.000 +0400,US,mobile,direct
e64edc6a1f7591e9e56ad9702e65deaf,food,3,200,100,300,2020-01-15,2020-01-01 00:00:00.000 +0400,ZW,mobile,email
"19e614d76eb179574996a3e5bf0818d8",food,7,200,100,700,2020-01-16,2020-01-01 00:00:00.000 +0400,CA,desktop,email
"23fda7cded13c0f4406c8db918e525c7",food,4,200,100,400,2020-01-16,2020-01-01 00:00:00.000 +0400,CA,mobile,direct
c4b72fbec4102cbea2c1442a0664ab49,food,7,200,100,700,2020-01-16,2020-01-01 00:00:00.000 +0400,CA,mobile,email
"0188165859695d54feb0f9e709b5b937",food,7,200,100,700,2020-01-16,2020-01-01 00:00:00.000 +0400,CA,mobile,organic
be56e21a32b2f616e69e8dfdb474c353,electronics,3,400,200,600,2020-01-16,2020-01-01 00:00:00.000 +0400,DE,mobile,direct
"92b6e8dc1bd2456feae9f386f302779e",electronics,4,400,200,800,2020-01-16,2020-01-01 00:00:00.000 +0400,DE,mobile,email
"9aa0a13c3d5dfae415d0df0e7b7151b9",electronics,2,400,200,400,2020-01-16,2020-01-01 00:00:00.000 +0400,DE,tablet,email
"6663bab6ac8991f34c01fa4d8253ddab",food,4,200,100,400,2020-01-16,2020-01-01 00:00:00.000 +0400,DE,desktop,organic
ecc769110b0a6c730c13ce8242acec2e,food,4,200,100,400,2020-01-16,2020-01-01 00:00:00.000 +0400,DE,mobile,direct
cb4469762dffc916c1334c1cd38dafbf,food,8,200,100,800,2020-01-16,2020-01-01 00:00:00.000 +0400,DE,mobile,direct
f6803d76614fab5b7751d71a60c78042,food,6,200,100,600,2020-01-16,2020-01-01 00:00:00.000 +0400,DE,mobile,email
e2db4e7ad6da93f370456d5afe3a27fd,food,3,200,100,300,2020-01-16,2020-01-01 00:00:00.000 +0400,DE,tablet,email
"0f769923666546a49207e505efbde801",electronics,1,400,200,200,2020-01-16,2020-01-01 00:00:00.000 +0400,US,desktop,organic
aa8399e416819fa66ea22b022527c97f,electronics,2,400,200,400,2020-01-16,2020-01-01 00:00:00.000 +0400,US,mobile,email
"634c37422e8ada9d73be7a68bc170846",food,2,200,100,200,2020-01-16,2020-01-01 00:00:00.000 +0400,US,mobile,direct
"769b7bf89637845cfd0ed9719682373e",food,6,200,100,600,2020-01-16,2020-01-01 00:00:00.000 +0400,US,mobile,email
"7837f1d0f74f496b29079618e1ef60a5",food,8,200,100,800,2020-01-16,2020-01-01 00:00:00.000 +0400,US,mobile,organic
"2214b7e078e8e490c8b81487ad672042",food,3,200,100,300,2020-01-16,2020-01-01 00:00:00.000 +0400,US,tablet,direct
"0872001c45d1738d432e27ed3b17fd12",food,6,200,100,600,2020-01-16,2020-01-01 00:00:00.000 +0400,US,tablet,email
"27d8ac847bcec12b374e3d49b34f2d33",service,1,300,150,150,2020-01-16,2020-01-01 00:00:00.000 +0400,US,mobile,email
"92501c7c604671dae2194e2638b1945b",electronics,3,400,200,600,2020-01-16,2020-01-01 00:00:00.000 +0400,ZW,mobile,direct
"58aeca89437bf98a4a348b9930cff82a",service,1,300,150,150,2020-01-16,2020-01-01 00:00:00.000 +0400,ZW,mobile,direct
e16885e6991b9a9f9bd894e06d4764e9,electronics,2,400,200,400,2020-01-17,2020-01-01 00:00:00.000 +0400,CA,mobile,email
"5d9e3d5719f2101f7f69f9da87e8d82e",electronics,8,400,200,1600,2020-01-17,2020-01-01 00:00:00.000 +0400,CA,mobile,email
"7bb12cff82635de0770869269504e16a",food,5,200,100,500,2020-01-17,2020-01-01 00:00:00.000 +0400,CA,mobile,direct
"8442fd71111eea548616cf0b06579ef1",food,8,200,100,800,2020-01-17,2020-01-01 00:00:00.000 +0400,DE,mobile,direct
"9af66a86e27e0fe12161fd275ab8dc60",food,7,200,100,700,2020-01-17,2020-01-01 00:00:00.000 +0400,DE,mobile,email
"77310adbce201f5fcdbd300bd15002a5",service,1,300,150,150,2020-01-17,2020-01-01 00:00:00.000 +0400,DE,mobile,organic
ea1918b928b70e365f068961321c186b,electronics,3,400,200,600,2020-01-17,2020-01-01 00:00:00.000 +0400,US,mobile,direct
"52f27bd4604b0e9ac7df15222f9ae7d8",electronics,3,400,200,600,2020-01-17,2020-01-01 00:00:00.000 +0400,US,mobile,email
"36e2562c9faeb139d612892d65ad3302",food,4,200,100,400,2020-01-17,2020-01-01 00:00:00.000 +0400,US,mobile,email
"485d27b62d695d921f020f65123e859a",food,1,200,100,100,2020-01-17,2020-01-01 00:00:00.000 +0400,US,mobile,organic
d023855d940bc8ef0706d4a68dacd839,service,1,300,150,150,2020-01-17,2020-01-01 00:00:00.000 +0400,US,mobile,organic
"2ed614cc813f3774010543d804bd0d10",food,4,200,100,400,2020-01-17,2020-01-01 00:00:00.000 +0400,ZW,mobile,email
b5319412c8f9287469ec6999862915ea,electronics,1,400,200,200,2020-01-18,2020-01-01 00:00:00.000 +0400,CA,desktop,email
"089923d2a74eedaf642c9e949cbaf330",food,5,200,100,500,2020-01-18,2020-01-01 00:00:00.000 +0400,CA,mobile,email
"70c4f5da0e2c3f0db2cef32b9fdb8747",food,7,200,100,700,2020-01-18,2020-01-01 00:00:00.000 +0400,CA,mobile,email
"9bd4a40ac2dd8a3d119761c5afd80860",food,7,200,100,700,2020-01-18,2020-01-01 00:00:00.000 +0400,CA,mobile,organic
a2899b550060f5a5992711507ab025a6,food,3,200,100,300,2020-01-18,2020-01-01 00:00:00.000 +0400,CA,tablet,direct
"54a7835b180458ca7d92340cee4825e0",electronics,1,400,200,200,2020-01-18,2020-01-01 00:00:00.000 +0400,DE,desktop,email
"19a7a7a044fd23ffc43ea6fb4833aefc",food,4,200,100,400,2020-01-18,2020-01-01 00:00:00.000 +0400,DE,mobile,email
"10b5981be31c0d4890b2436944b0bc1f",electronics,4,400,200,800,2020-01-18,2020-01-01 00:00:00.000 +0400,US,desktop,organic
a0ec7c5b46f2188fb104e524d2fadd5c,electronics,1,400,200,200,2020-01-18,2020-01-01 00:00:00.000 +0400,US,mobile,direct
"18bf9bd06bce788d687e4a018fa6aa2c",electronics,4,400,200,800,2020-01-18,2020-01-01 00:00:00.000 +0400,US,mobile,email
dfa5c4f2a3f87f094007b8bb34ab5eee,electronics,1,400,200,200,2020-01-18,2020-01-01 00:00:00.000 +0400,US,mobile,email
"1ff1875189e395fe5bef592385c51af6",food,2,200,100,200,2020-01-18,2020-01-01 00:00:00.000 +0400,US,desktop,direct
deecf0c925d4465d1ad6de026f22c255,food,5,200,100,500,2020-01-18,2020-01-01 00:00:00.000 +0400,US,mobile,direct
e29144a2d884cd4d862614849990a37b,food,4,200,100,400,2020-01-18,2020-01-01 00:00:00.000 +0400,US,mobile,email
"16b8392bb1c79e76277321d08637fb7c",food,5,200,100,500,2020-01-18,2020-01-01 00:00:00.000 +0400,US,mobile,organic
f0d23d4be564074a29b763d7f48718c1,food,1,200,100,100,2020-01-18,2020-01-01 00:00:00.000 +0400,US,tablet,direct
"38444143a428f0bd30a3dfd972dbadca",service,1,300,150,150,2020-01-18,2020-01-01 00:00:00.000 +0400,US,tablet,direct
"8ff92a9147f359645403184fc488d4f1",electronics,6,400,200,1200,2020-01-19,2020-01-01 00:00:00.000 +0400,CA,mobile,direct
"5f7cb2360a4e417687b153e6b31672ba",food,7,200,100,700,2020-01-19,2020-01-01 00:00:00.000 +0400,CA,desktop,email
"5c0f8ecb487999378cc8628a54776833",food,5,200,100,500,2020-01-19,2020-01-01 00:00:00.000 +0400,CA,mobile,direct
"5bec1d829511bce507c5bfb2f96522e3",food,1,200,100,100,2020-01-19,2020-01-01 00:00:00.000 +0400,CA,mobile,email
"232f05e7032728f66c4a2df3bbc99f69",food,3,200,100,300,2020-01-19,2020-01-01 00:00:00.000 +0400,CA,mobile,email
b660ebb673651745df327e810b2a28a6,electronics,1,400,200,200,2020-01-19,2020-01-01 00:00:00.000 +0400,DE,desktop,email
"71319c65fc55355dbaa827be06871b8f",food,5,200,100,500,2020-01-19,2020-01-01 00:00:00.000 +0400,DE,mobile,direct
"447be206631698ee6b0a204384cb942a",service,1,300,150,150,2020-01-19,2020-01-01 00:00:00.000 +0400,DE,desktop,organic
c7fb442cd8f27bf8c11e40cb1977487e,service,1,300,150,150,2020-01-19,2020-01-01 00:00:00.000 +0400,DE,mobile,direct
"81fbdebebf02137ea01a99e38f59ee62",electronics,4,400,200,800,2020-01-19,2020-01-01 00:00:00.000 +0400,US,desktop,email
a2dd7c7e3024f1ec138ea8178e09f608,food,2,200,100,200,2020-01-19,2020-01-01 00:00:00.000 +0400,US,desktop,direct
"815639fb7e90dd74d4f92f86c6020fc5",service,1,300,150,150,2020-01-19,2020-01-01 00:00:00.000 +0400,US,desktop,email
"607b28769f02776e2538932233811f72",electronics,7,400,200,1400,2020-01-19,2020-01-01 00:00:00.000 +0400,ZW,mobile,direct
"923c87bf1438e71fbeb52aa417bc7ec4",food,3,200,100,300,2020-01-19,2020-01-01 00:00:00.000 +0400,ZW,tablet,organic
"90fdb3a7fb69334ef3c141bb329898b6",electronics,3,400,200,600,2020-01-20,2020-01-01 00:00:00.000 +0400,CA,mobile,email
"34c6f448c12c798ebb837b231e056d26",food,7,200,100,700,2020-01-20,2020-01-01 00:00:00.000 +0400,CA,desktop,direct
b75d215afd323223810d39a245a4bc55,service,1,300,150,150,2020-01-20,2020-01-01 00:00:00.000 +0400,CA,mobile,email
"3b5918217fad10181ea305a22c0f9454",electronics,2,400,200,400,2020-01-20,2020-01-01 00:00:00.000 +0400,DE,mobile,email
"7c7aa98b97a810d608ca0a0c7e750c41",food,5,200,100,500,2020-01-20,2020-01-01 00:00:00.000 +0400,DE,mobile,email
"04c005ffc1cb2f7edbc58ea7922dca6c",service,1,300,150,150,2020-01-20,2020-01-01 00:00:00.000 +0400,DE,mobile,email
"66e6e7fae24e47122506ad566adfdb47",electronics,3,400,200,600,2020-01-20,2020-01-01 00:00:00.000 +0400,US,desktop,email
"7147483ba60788c117c8e5356958f4b0",electronics,7,400,200,1400,2020-01-20,2020-01-01 00:00:00.000 +0400,US,desktop,email
a8f71e718ae0a14d704103f2e6821e51,electronics,7,400,200,1400,2020-01-20,2020-01-01 00:00:00.000 +0400,US,mobile,direct
e45dfa47bc4cfc974e3ee150c5454c38,food,3,200,100,300,2020-01-20,2020-01-01 00:00:00.000 +0400,US,desktop,direct
"98459880a17ec0d66028b589881e7a41",food,1,200,100,100,2020-01-20,2020-01-01 00:00:00.000 +0400,US,mobile,direct
"23c6aca6f4426fd8f94474bbb07ab2dd",food,4,200,100,400,2020-01-20,2020-01-01 00:00:00.000 +0400,US,mobile,email
"3036d1b235ba5206cb645f2efecf3364",food,1,200,100,100,2020-01-20,2020-01-01 00:00:00.000 +0400,ZW,mobile,email
d6d988ba53489a1675511879b7b24aa4,electronics,8,400,200,1600,2020-01-21,2020-01-01 00:00:00.000 +0400,CA,mobile,direct
c06fcf476bd8c74e0305c34670eba695,food,8,200,100,800,2020-01-21,2020-01-01 00:00:00.000 +0400,CA,mobile,direct
ba78121feccd22e04eaeeaf09479ded5,food,1,200,100,100,2020-01-21,2020-01-01 00:00:00.000 +0400,CA,mobile,organic
"5b938731b489ca1667bf6457f322fe53",food,1,200,100,100,2020-01-21,2020-01-01 00:00:00.000 +0400,CA,tablet,email
cdca13a347bc213d7c276ab30ec2a675,food,5,200,100,500,2020-01-21,2020-01-01 00:00:00.000 +0400,CA,tablet,email
"463523bcb502cb5d0943607aa9e161c9",food,6,200,100,600,2020-01-21,2020-01-01 00:00:00.000 +0400,CA,tablet,organic
"32de43dbe93359847e636ad0d580b23f",service,1,300,150,150,2020-01-21,2020-01-01 00:00:00.000 +0400,CA,mobile,direct
cf7be064e4a6dd4d0f86ee4fddfafc4a,electronics,1,400,200,200,2020-01-21,2020-01-01 00:00:00.000 +0400,DE,desktop,email
"68abd65a3d134f9978e406a17c822a95",food,6,200,100,600,2020-01-21,2020-01-01 00:00:00.000 +0400,DE,mobile,organic
"107646578dfd90592d464210496689d6",electronics,3,400,200,600,2020-01-21,2020-01-01 00:00:00.000 +0400,US,mobile,email
